sn,FID,agf,plotID,transect,County,genus,species,dbh,height,canopyd,latitude,longitude,altitude,accuracy
2306,4318,pasture_agroforestry,63,1,Kakamega,Eucalyptus,robusta 1,60,1100,100,0.2972767,34.497245,1282,4.6
2307,4314,pasture_agroforestry,63,1,Kakamega,Eucalyptus,robusta 1,80,1200,250,0.2972777,34.4972432,1282.1,4.2
2308,4323,pasture_agroforestry,63,1,Kakamega,Grevillea,robusta 2,30,430,230,0.2974233,34.4975517,1252.2,4.9
2309,4305,pasture_agroforestry,63,1,Kakamega,Grevillea,robusta 2,35,630,120,0.2974892,34.4974368,1249.1,4.76
2310,4315,pasture_agroforestry,63,1,Kakamega,Grevillea,robusta 2,40,550,230,0.29759,34.4976506,1251.9,4.84
2311,4295,pasture_agroforestry,63,1,Kakamega,Grevillea,robusta 2,25,430,130,0.2976381,34.497624,1249.1,4.92
2312,4288,pasture_agroforestry,63,1,Kakamega,Eucalyptus,robusta 1,50,1100,350,0.2977948,34.4974764,1249.2,4.9
2313,4337,cropland_agroforestry,65,1,Kakamega,Eucalyptus,robusta 1,35,850,450,0.3036835,34.5994292,1304.2,4.88
2314,4334,cropland_agroforestry,65,1,Kakamega,Musa,acuminata,20,500,200,0.3037214,34.5996764,1327.6,5
2315,4335,cropland_agroforestry,65,1,Kakamega,Musa,acuminata,40,600,200,0.3038072,34.5996845,1332.1,4.633
2316,4331,cropland_agroforestry,65,1,Kakamega,Musa,acuminata,15,500,100,0.3038277,34.5996148,1325.9,4.733
2317,4336,cropland_agroforestry,65,1,Kakamega,Grevillea,robusta 2,60,1400,600,0.3038508,34.5996256,1346.7,4.96
2318,4339,cropland_agroforestry,65,1,Kakamega,Eucalyptus,robusta 1,60,1200,100,0.3038907,34.5997695,1326.8,4.6
2319,4343,cropland_agroforestry,65,1,Kakamega,Grevillea,robusta 2,65,900,200,0.3039464,34.5997659,1331.5,4.8
2320,4340,cropland_agroforestry,65,1,Kakamega,Eucalyptus,globulus,35,1100,400,0.303952,34.599767,1330.5,4.86
2321,4338,cropland_agroforestry,65,1,Kakamega,Grevillea,robusta 2,45,1100,200,0.3039536,34.5998069,1331.7,4.04
2322,4347,cropland_agroforestry,65,1,Kakamega,Musa,acuminata,30,220,100,0.3039586,34.6000248,1326.3,4.9
2323,4342,cropland_agroforestry,65,1,Kakamega,Eucalyptus,robusta 1,65,850,450,0.3039782,34.5994795,1304.5,4.86
2324,4349,cropland_agroforestry,65,1,Kakamega,Grevillea,robusta 2,30,1000,400,0.3039808,34.5996379,1329.4,4.9
2325,4348,cropland_agroforestry,65,1,Kakamega,Grevillea,robusta 2,40,930,200,0.3039888,34.5996885,1331.5,4.86
2326,4356,cropland_agroforestry,68,1,Kakamega,Grevillea,robusta 2,35,600,250,0.3431405,34.8279701,1608.2,4.025
2327,4394,cropland_agroforestry,68,1,Kakamega,Eucalyptus,robusta 1,15,350,120,0.3432051,34.8282045,1582.4,4.28
2328,4353,cropland_agroforestry,68,1,Kakamega,Grevillea,robusta 2,45,830,250,0.3432118,34.8281145,1609.4,4.75
2329,4351,cropland_agroforestry,68,1,Kakamega,Eucalyptus,robusta 1,80,1200,500,0.3433191,34.8280887,1636.6,4.8
2330,4368,cropland_agroforestry,68,1,Kakamega,Grevillea,robusta 2,38,650,90,0.3433601,34.8278657,1582.6,4.88
2331,4384,cropland_agroforestry,68,1,Kakamega,Eucalyptus,robusta 1,100,1500,450,0.3434175,34.8279671,1581.9,4.6
2332,4352,cropland_agroforestry,68,1,Kakamega,Grevillea,robusta 2,48,1500,400,0.3434232,34.8279589,1613.5,4.68
2333,4359,cropland_agroforestry,68,1,Kakamega,Grevillea,robusta 2,46,1600,320,0.3434748,34.8280446,1613.5,4.86
2334,4389,cropland_agroforestry,68,1,Kakamega,Musa,acuminata,30,500,250,0.3434914,34.827892,1634.9,3.3
2335,4366,cropland_agroforestry,68,1,Kakamega,Musa,acuminata,10,300,150,0.3434932,34.8278865,1635.2,4.5
2336,4372,cropland_agroforestry,68,1,Kakamega,Musa,acuminata,20,500,200,0.3435024,34.8278797,1635,4.92
2337,4355,cropland_agroforestry,68,1,Kakamega,Grevillea,robusta 2,52,1300,420,0.3435158,34.8279903,1613.6,4.72
2338,4383,cropland_agroforestry,68,1,Kakamega,Eucalyptus,robusta 1,26,1100,300,0.3435483,34.82812,1611.8,5
2339,4381,cropland_agroforestry,68,1,Kakamega,Musa,acuminata,25,600,250,0.3435815,34.8279781,1634.9,4.86
2340,4392,cropland_agroforestry,68,1,Kakamega,Musa,acuminata,30,230,100,0.3436464,34.8278207,1590.8,4.56
2341,4382,cropland_agroforestry,68,1,Kakamega,Musa,acuminata,20,200,100,0.34374,34.8279821,1590.7,4.66
2342,4378,cropland_agroforestry,68,1,Kakamega,Musa,acuminata,40,400,300,0.3437816,34.827879,1590.8,4.74
2343,4626,homestead_agroforestry,66,1,Kakamega,Eucalyptus,camaldulensis,40,2400,600,0.3593955,34.6906877,1472,4.6
2344,4623,homestead_agroforestry,66,1,Kakamega,Eucalyptus,camaldulensis,45,1000,200,0.3594674,34.6907478,1465.5,4.86
2345,4624,homestead_agroforestry,66,1,Kakamega,Musa,acuminata,50,600,330,0.3595161,34.6908548,1410,4.82
2346,4611,homestead_agroforestry,66,1,Kakamega,Grevillea,robusta 2,46,2300,400,0.3595183,34.6905983,1472.3,4.8
2347,4604,homestead_agroforestry,66,1,Kakamega,Eucalyptus,camaldulensis,42,800,300,0.3595738,34.6905275,1472.4,4.68
2348,4598,homestead_agroforestry,66,1,Kakamega,Eucalyptus,robusta 1,70,1200,350,0.3597176,34.6909605,1409.7,4.866
2349,4600,homestead_agroforestry,66,1,Kakamega,Musa,acuminata,30,350,230,0.3597289,34.6910133,1409.6,4.86
2350,4603,homestead_agroforestry,66,1,Kakamega,Eucalyptus,robusta 1,100,1300,500,0.3597582,34.6910653,1409.4,4.6
2351,4613,homestead_agroforestry,66,1,Kakamega,Eucalyptus,camaldulensis,15,800,350,0.3598031,34.6905317,1424.7,4.983
2352,4612,homestead_agroforestry,66,1,Kakamega,Musa,acuminata,55,450,150,0.3598185,34.6910027,1409.9,4.9
2353,4617,homestead_agroforestry,66,1,Kakamega,Eucalyptus,camaldulensis,18,800,500,0.3598236,34.6903461,1424.2,4.833
2354,4606,homestead_agroforestry,66,1,Kakamega,Eucalyptus,camaldulensis,40,1000,100,0.3598368,34.6905448,1466.4,4.74
2355,4610,homestead_agroforestry,66,1,Kakamega,Eucalyptus,camaldulensis,38,800,100,0.3598669,34.6905447,1466.2,4.9
2356,4599,homestead_agroforestry,66,1,Kakamega,Grevillea,robusta 2,60,950,350,0.3598689,34.690696,1424.9,4.833
2357,4607,homestead_agroforestry,66,1,Kakamega,Eucalyptus,camaldulensis,35,1150,450,0.3598835,34.690543,1424.8,4.76
2358,4619,homestead_agroforestry,66,1,Kakamega,Musa,acuminata,55,430,130,0.3598867,34.6909233,1409.7,5
2359,4576,cropland_agroforestry,62,1,Busia,Eucalyptus,robusta 1,20,520,320,0.4580955,34.1674366,1196.1,4.82
2360,4573,cropland_agroforestry,62,1,Busia,Acacia,farnesiana,42,580,420,0.4587284,34.1671783,1196.6,4.72
2361,4650,homestead_agroforestry,74,1,Bungoma,Eucalyptus,robusta 1,18,600,100,0.4753317,34.6133967,1370.3,4.8
2362,4648,homestead_agroforestry,74,1,Bungoma,Grevillea,robusta 2,85,800,450,0.4754524,34.613214,1370.5,4.916
2363,4630,homestead_agroforestry,74,1,Bungoma,Eucalyptus,camaldulensis,45,1200,250,0.4755133,34.6134307,1361,4.8
2364,4632,homestead_agroforestry,74,1,Bungoma,Eucalyptus,robusta 1,25,950,120,0.4755282,34.6134982,1373.2,4.98
2365,4634,homestead_agroforestry,74,1,Bungoma,Eucalyptus,globulus,24,750,300,0.4756845,34.6137291,1395.8,4.98
2366,4637,homestead_agroforestry,74,1,Bungoma,Eucalyptus,camaldulensis,10,680,100,0.4757112,34.6136576,1384.2,4.82
2367,4640,homestead_agroforestry,74,1,Bungoma,Eucalyptus,camaldulensis,25,900,400,0.4757181,34.6134601,1374.3,4.72
2368,4629,homestead_agroforestry,74,1,Bungoma,Eucalyptus,robusta 1,45,900,300,0.4757442,34.6136094,1384.5,4.98
2369,4631,homestead_agroforestry,74,1,Bungoma,Eucalyptus,camaldulensis,35,1100,350,0.4757773,34.6136528,1373.8,4.95
2370,4635,homestead_agroforestry,74,1,Bungoma,Eucalyptus,camaldulensis,40,1050,250,0.4758314,34.613702,1374.3,4.96
2371,4659,homestead_agroforestry,74,1,Bungoma,Acacia,ataxacantha,32,590,380,0.476047,34.6134676,1362.8,4.76
2372,4652,homestead_agroforestry,74,1,Bungoma,Eucalyptus,robusta 1,65,950,380,0.4760984,34.6135507,1363.3,4.6
2373,4655,homestead_agroforestry,74,1,Bungoma,Grevillea,robusta 2,55,920,340,0.4761,34.6135717,1363.2,4.4
2374,4559,pasture_agroforestry,61,1,Busia,Eucalyptus,robusta 1,25,720,280,0.5853207,34.2123713,1164,4.84
2375,4565,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,20,600,300,0.5856202,34.212203,1161.4,4.933
2376,4562,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,45,600,26,0.5856338,34.2121137,1161.6,4.96
2377,4567,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,35,800,400,0.5856399,34.2123195,1141.5,4.7
2378,4557,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,6,410,300,0.5856427,34.2120592,1161.8,4.64
2379,4566,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,40,800,350,0.5856801,34.212325,1138.1,4.9
2380,4552,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,40,700,140,0.5856938,34.2121317,1161.7,4.58
2381,4558,pasture_agroforestry,61,1,Busia,Eucalyptus,robusta 1,25,900,450,0.5857666,34.2122979,1142.5,4.94
2382,4563,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,16,800,400,0.5857741,34.2122254,1142.4,4.24
2383,4554,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,20,800,400,0.5858351,34.2120931,1143.1,5
2384,4560,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,70,730,500,0.5858446,34.2122238,1138.1,4.86
2385,4556,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,40,530,430,0.585861,34.212169,1138.1,4.96
2386,4553,pasture_agroforestry,61,1,Busia,Eucalyptus,camaldulensis,45,630,350,0.5859108,34.2121661,1138.7,4.92
2387,4473,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,35,800,350,0.5918812,34.5380769,1423.5,4.88
2388,4474,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,16,620,80,0.5919515,34.5382009,1441.3,4.616
2389,4477,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,20,600,60,0.59203,34.5381977,1442.9,3.8
2390,4479,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,40,800,400,0.5920319,34.5379547,1423.5,4.866
2391,4480,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,18,580,65,0.5920367,34.5382017,1443.2,4
2392,4483,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,18,500,200,0.5920751,34.5382439,1423.5,4.92
2393,4486,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,26,680,100,0.5921128,34.5383248,1443.6,2.7
2394,4489,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,32,730,200,0.592132,34.5382393,1443.4,4.16
2395,4478,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,8,400,100,0.592218,34.5380555,1445.6,4.7
2396,4471,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,50,1000,200,0.592236,34.5379791,1445.6,4.62
2397,4493,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,34,700,300,0.5922529,34.5383962,1442.9,2.733
2398,4497,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,28,670,230,0.5922533,34.5383967,1442.9,4.1
2399,4475,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,30,600,100,0.59226,34.5379683,1445.7,4.8
2400,4484,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,8,420,100,0.5923722,34.5381324,1445.6,4.3
2401,4507,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,22,430,240,0.592375,34.538385,1443.2,4.8
2402,4512,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,42,800,400,0.5923766,34.5383945,1443.3,4
2403,4487,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,30,620,300,0.59239,34.538095,1445.6,4.5
2404,4503,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,36,720,320,0.5924001,34.5384415,1442.7,4.46
2405,4491,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,50,800,100,0.5924382,34.538046,1445.8,4.95
2406,4488,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,50,900,400,0.5924986,34.5382513,1423.4,4.98
2407,4494,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,40,800,300,0.5925083,34.5380583,1445.7,4.9
2408,4496,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,30,600,200,0.5925366,34.5382706,1423.4,4.833
2409,4498,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,35,600,100,0.5925457,34.5380885,1445.7,4.9
2410,4492,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,70,900,450,0.5925642,34.5383115,1423.4,4.575
2411,4501,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,25,700,300,0.5925899,34.5386409,1423.4,4.82
2412,4500,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,10,500,100,0.5926241,34.5380852,1445.8,5
2413,4502,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,20,500,150,0.5926533,34.5382933,1429.7,4.2
2414,4505,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,20,600,200,0.5926923,34.5385983,1423.3,4.633
2415,4499,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,15,330,90,0.5927117,34.538275,1428.9,3.9
2416,4495,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,35,450,330,0.5927311,34.5382731,1428.7,3.5
2417,4490,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,110,1100,550,0.592747,34.538252,1431.1,4.983
2418,4504,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,60,300,20,0.5928109,34.538421,1445.7,5
2419,4485,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,10,350,70,0.5928373,34.5382833,1431.1,4.3
2420,4508,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,8,400,100,0.5928383,34.53841,1445.8,4.8
2421,4482,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,65,1150,620,0.592885,34.5381167,1427.3,4.9
2422,4509,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,20,330,100,0.592908,34.5385997,1430.3,4.5
2423,4511,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,8,500,100,0.5929321,34.5383854,1445.8,4.9
2424,4506,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,90,1200,500,0.5929359,34.5385725,1430,4.975
2425,4481,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,60,1100,250,0.5929592,34.5382213,1432.6,4.933
2426,4476,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,100,1300,350,0.5929786,34.5383727,1429.9,2.32
2427,4510,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,14,500,200,0.5930151,34.5387135,1423.4,4.7
2428,4472,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,85,1350,650,0.5930842,34.5383793,1429.7,4.86
2429,4513,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,18,600,200,0.5931428,34.538562,1423.4,4.78
2430,4470,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,55,900,350,0.5931811,34.5383522,1430.3,4.26
2431,4514,pasture_agroforestry,72,1,Bungoma,Grevillea,robusta 2,15,400,70,0.5932259,34.5386965,1429.7,4.76
2432,4465,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,40,600,130,0.5933009,34.5382298,1426.5,3.14
2433,4469,pasture_agroforestry,72,1,Bungoma,Eucalyptus,camaldulensis,60,1100,430,0.5933622,34.5383498,1429.5,2.8
2434,4449,homestead_agroforestry,73,1,Bungoma,Grevillea,robusta 2,40,830,230,0.5995858,34.6264779,1483.9,4.62
2435,4463,homestead_agroforestry,73,1,Bungoma,Grevillea,robusta 2,90,1100,500,0.5996523,34.6266061,1483.6,5
2436,4462,homestead_agroforestry,73,1,Bungoma,Grevillea,robusta 2,190,2850,600,0.5998584,34.6270016,1509.5,5
2437,4453,homestead_agroforestry,73,1,Bungoma,Eucalyptus,robusta 1,40,1000,300,0.5998612,34.6271252,1497.2,4.78
2438,4455,homestead_agroforestry,73,1,Bungoma,Grevillea,robusta 2,70,1000,400,0.600019,34.6270736,1497.3,4.96
2439,4457,homestead_agroforestry,73,1,Bungoma,Eucalyptus,robusta 1,160,1450,700,0.6000547,34.6271198,1497.6,4.96
2440,4447,homestead_agroforestry,73,1,Bungoma,Eucalyptus,globulus,90,1200,200,0.6001702,34.6267096,1666.9,4.7
2441,4460,homestead_agroforestry,73,1,Bungoma,Grevillea,robusta 2,80,1000,400,0.6002134,34.6270621,1497.2,4.883
2442,4440,homestead_agroforestry,73,1,Bungoma,Eucalyptus,globulus,20,600,100,0.6003297,34.6267066,1666.9,4.18
2443,4550,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,110,1050,920,0.6226036,34.3414812,1175.4,4.533
2444,4515,cropland_agroforestry,60,1,Busia,Eucalyptus,robusta 1,65,850,520,0.6227438,34.3415018,1176.2,4.9
2445,4582,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,32,650,420,0.6227711,34.3415922,1176.2,4.62
2446,4546,cropland_agroforestry,60,1,Busia,Eucalyptus,robusta 1,40,850,250,0.6228359,34.3414326,1200.2,4.56
2447,4545,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,20,700,400,0.6228367,34.3413483,1176.2,5
2448,4542,cropland_agroforestry,60,1,Busia,Eucalyptus,robusta 1,40,700,100,0.62286,34.3413974,1200.3,4.65
2449,4543,cropland_agroforestry,60,1,Busia,Eucalyptus,robusta 1,20,900,400,0.6228773,34.341546,1166.9,4.98
2450,4547,cropland_agroforestry,60,1,Busia,Eucalyptus,robusta 1,43,1400,600,0.6228855,34.3414153,1183.5,5
2451,4533,cropland_agroforestry,60,1,Busia,Acacia,sieberiana,40,770,20,0.6229092,34.3413896,1200.3,4.96
2452,4519,cropland_agroforestry,60,1,Busia,Acacia,sieberiana,10,600,100,0.62292,34.3412433,1445.8,4.2
2453,4521,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,25,900,400,0.622966,34.3413282,1166.1,4.5
2454,4528,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,25,900,400,0.6230098,34.3413049,1166.6,2.9
2455,4517,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,12,700,150,0.6230206,34.3413414,1165.1,4.98
2456,4538,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,60,850,450,0.6230251,34.3415838,1166.7,4.95
2457,4524,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,18,1000,300,0.6230285,34.3412897,1166.4,4.9
2458,4549,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,55,750,350,0.6230416,34.3411811,1180.7,4.92
2459,4523,cropland_agroforestry,60,1,Busia,Acacia,sieberiana,10,600,100,0.6230636,34.341353,1200.5,4.76
2460,4532,cropland_agroforestry,60,1,Busia,Musa,acuminata,15,400,200,0.6230639,34.3415448,1166.6,4.95
2461,4531,cropland_agroforestry,60,1,Busia,Eucalyptus,robusta 1,40,950,520,0.6230892,34.3420142,1176,4.36
2462,4527,cropland_agroforestry,60,1,Busia,Musa,acuminata,40,360,100,0.6230983,34.341425,1200.4,4.9
2463,4516,cropland_agroforestry,60,1,Busia,Eucalyptus,robusta 1,75,1200,330,0.6231618,34.3411864,1178.9,4.8
2464,4522,cropland_agroforestry,60,1,Busia,Grevillea,robusta 2,70,850,350,0.6231732,34.3412988,1178.7,4.9
2465,4541,cropland_agroforestry,60,1,Busia,Grevillea,robusta 2,35,630,90,0.6231736,34.3415661,1178.7,4.82
2466,4520,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,35,650,180,0.6231739,34.3412913,1178.8,4.816
2467,4535,cropland_agroforestry,60,1,Busia,Grevillea,robusta 2,20,530,110,0.6231767,34.3415903,1178.9,4.74
2468,4529,cropland_agroforestry,60,1,Busia,Grevillea,robusta 2,20,500,150,0.6231871,34.3415725,1178.9,4.86
2469,4534,cropland_agroforestry,60,1,Busia,Acacia,sieberiana,30,800,320,0.6231877,34.3412714,1183.5,4.7
2470,4518,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,60,800,150,0.6231891,34.3411789,1178.9,4.76
2471,4526,cropland_agroforestry,60,1,Busia,Eucalyptus,robusta 1,90,1200,450,0.6232276,34.3413949,1178.6,4.883
2472,4536,cropland_agroforestry,60,1,Busia,Grevillea,robusta 2,56,950,420,0.6233317,34.342137,1175.7,4.96
2473,4540,cropland_agroforestry,60,1,Busia,Grevillea,robusta 2,72,1150,620,0.6233318,34.3421497,1175.7,4.6
2474,4539,cropland_agroforestry,60,1,Busia,Grevillea,robusta 2,28,600,230,0.6233449,34.3414182,1183.5,4.8
2475,4579,cropland_agroforestry,60,1,Busia,Acacia,ataxacantha,85,870,680,0.6233493,34.3422365,1175.6,4.76
2476,4667,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,30,480,120,0.7509933,34.6412721,1525.8,3.14
2477,4663,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,35,500,210,0.7510073,34.641252,1524.7,4.82
2478,4670,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,15,400,130,0.7511233,34.6413161,1526.8,3.76
2479,4675,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,20,550,150,0.751185,34.6412858,1527.8,3.533
2480,4674,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,40,850,400,0.7511917,34.6413609,1541.4,3
2481,4664,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,48,1600,600,0.7512154,34.6416067,1546.8,4.98
2482,4672,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,42,720,380,0.7512285,34.6416439,1546.9,4.18
2483,4671,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,36,1200,400,0.7512369,34.6416062,1546.7,4.9
2484,4676,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,32,1100,420,0.7512809,34.6416496,1546.8,5
2485,4685,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,54,1800,700,0.7512945,34.6415815,1546.7,5
2486,4679,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,15,450,130,0.7513085,34.6412183,1528,2.84
2487,4687,cropland_agroforestry,70,1,Bungoma,Eucalyptus,camaldulensis,20,1000,400,0.7514401,34.6412981,1533.1,4.74
2488,4683,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,31,720,380,0.7514849,34.6415417,1546.4,4.8
2489,4678,cropland_agroforestry,70,1,Bungoma,Grevillea,robusta 2,28,620,310,0.7514995,34.6415945,1546.4,4.84
2490,4694,cropland_agroforestry,71,1,Bungoma,Eucalyptus,robusta 1,70,1400,350,0.7805608,34.7808331,1843.7,4.92
2491,4692,cropland_agroforestry,71,1,Bungoma,Eucalyptus,robusta 1,32,850,380,0.7810013,34.7811973,1678.4,4.48
2492,4695,cropland_agroforestry,71,1,Bungoma,Eucalyptus,robusta 1,35,750,280,0.7810418,34.7812357,1677.7,4.966
2493,4704,cropland_agroforestry,71,1,Bungoma,Eucalyptus,robusta 1,35,650,150,0.7810578,34.7812042,1669.9,4.75
2494,4700,cropland_agroforestry,71,1,Bungoma,Eucalyptus,robusta 1,26,700,230,0.7811423,34.7810312,1691.3,4.74
2495,4707,cropland_agroforestry,71,1,Bungoma,Eucalyptus,robusta 1,25,620,200,0.7811998,34.780985,1691.1,4.94
2496,4726,cropland_agroforestry,71,1,Bungoma,Musa,acuminata,35,350,150,0.781205,34.7813176,1669.6,4.9
2497,4705,cropland_agroforestry,71,1,Bungoma,Eucalyptus,robusta 1,35,750,380,0.7812165,34.7812477,1677.5,4.7
2498,4698,cropland_agroforestry,71,1,Bungoma,Musa,acuminata,30,550,200,0.7812444,34.7809628,1678.1,3.55
2499,4706,cropland_agroforestry,71,1,Bungoma,Musa,acuminata,25,450,200,0.7812626,34.7808819,1677.8,4.7
2500,4693,cropland_agroforestry,71,1,Bungoma,Musa,acuminata,15,400,150,0.781265,34.7810259,1678.6,4.84
2501,4691,cropland_agroforestry,71,1,Bungoma,Musa,acuminata,15,220,300,0.7812741,34.7808118,1709.9,5
2502,4699,cropland_agroforestry,71,1,Bungoma,Musa,acuminata,17,220,100,0.7812858,34.7807558,1709.8,4.88
