uid,species,latitude,longitude,occurrence,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,slope,aspect,hillshade,twi
5564,Acacia,-3.9218062,39.6680385,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5549,Acacia,-3.9218052,39.6684647,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5547,Acacia,-3.9218049,39.6683947,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5559,Acacia,-3.9217948,39.6684515,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5562,Acacia,-3.9217902,39.6684356,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5560,Acacia,-3.9217691,39.668019,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5553,Acacia,-3.9217393,39.6683386,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5568,Acacia,-3.9216502,39.6681001,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5574,Acacia,-3.9216222,39.668187,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5570,Acacia,-3.9215587,39.6682882,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5569,Acacia,-3.9215494,39.6680875,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5572,Acacia,-3.921544,39.6680699,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5566,Acacia,-3.9215346,39.6680945,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5576,Acacia,-3.9214525,39.6683068,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5567,Acacia,-3.9214243,39.6680914,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5575,Acacia,-3.9214239,39.6682792,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5573,Acacia,-3.9211837,39.6681975,1,27.20000076,8.100000381,65.09999847,146,33.79999924,21.39999962,12.39999962,27.10000038,28.79999924,28.89999962,25.29999924,1221,278,21,71.09999847,586,134,311,216,49,0.6394132,147.00363,0.6993442,5.188537
5142,Acacia,-3.6205794,39.6751638,1,26.39999962,8,67.19999695,130.8999939,32.70000076,20.79999924,11.89999962,26.20000076,27.79999924,28,24.70000076,957,204,18,60.5,403,107,203,180,135,0.8752199,81.831856,0.7005494,6.4840145
5152,Acacia,-3.6203818,39.6745932,1,26.29999924,8,66.69999695,131.1000061,32.59999847,20.60000038,12,26.10000038,27.70000076,27.79999924,24.60000038,941,200,20,60.20000076,392,107,199,173,152,1.2293311,77.21727,0.6988562,5.7875133
5140,Acacia,-3.6199596,39.6747568,1,26.29999924,8,66.69999695,131.1000061,32.59999847,20.60000038,12,26.10000038,27.70000076,27.79999924,24.60000038,941,200,20,60.20000076,392,107,199,173,152,1.2293311,77.21727,0.6988562,5.7875133
5147,Acacia,-3.6196529,39.67487,1,26.29999924,8,66.69999695,131.1000061,32.59999847,20.60000038,12,26.10000038,27.70000076,27.79999924,24.60000038,941,200,20,60.20000076,392,107,199,173,152,1.2293311,77.21727,0.6988562,5.7875133
40,Acacia,-3.5018424,38.3931262,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
281,Acacia,-3.5017855,38.3938284,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
284,Acacia,-3.5017612,38.3935803,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
280,Acacia,-3.5017313,38.3934723,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
360,Acacia,-3.501728,38.3932903,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
190,Acacia,-3.5015656,38.3936495,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
361,Acacia,-3.5015584,38.3938396,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
282,Acacia,-3.5015522,38.3942265,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
283,Acacia,-3.5014438,38.3934359,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
41,Acacia,-3.501351,38.3935766,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
42,Acacia,-3.5013199,38.3936141,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
189,Acacia,-3.5012818,38.393762,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
188,Acacia,-3.5012698,38.3937728,1,23.5,10.39999962,67.19999695,160.1000061,31.5,16.10000038,15.39999962,24.39999962,21.20000076,25.39999962,21.5,795,149,9,80,347,39,208,39,883,0.696793,87.44282,0.7012513,5.1025915
329,Acacia,-3.4953833,38.3060651,1,23.10000038,10.30000019,66.69999695,164.1999969,31.20000076,15.80000019,15.39999962,24,20.60000038,25,21,863,168,12,78.69999695,394,47,222,47,965,2.098045,147.20093,0.68133056,3.999921
331,Acacia,-3.4953383,38.306135,1,23.10000038,10.30000019,66.69999695,164.1999969,31.20000076,15.80000019,15.39999962,24,20.60000038,25,21,863,168,12,78.69999695,394,47,222,47,965,2.098045,147.20093,0.68133056,3.999921
330,Acacia,-3.4952703,38.3061103,1,23.10000038,10.30000019,66.69999695,164.1999969,31.20000076,15.80000019,15.39999962,24,20.60000038,25,21,863,168,12,78.69999695,394,47,222,47,965,2.098045,147.20093,0.68133056,3.999921
326,Acacia,-3.4950126,38.3060801,1,23.10000038,10.30000019,66.69999695,164.1999969,31.20000076,15.80000019,15.39999962,24,20.60000038,25,21,863,168,12,78.69999695,394,47,222,47,965,2.098045,147.20093,0.68133056,3.999921
362,Acacia,-3.494973,38.3065363,1,23.10000038,10.30000019,66.69999695,164.1999969,31.20000076,15.80000019,15.39999962,24,20.60000038,25,21,863,168,12,78.69999695,394,47,222,47,965,2.098045,147.20093,0.68133056,3.999921
248,Acacia,-3.4437886,37.6117042,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
260,Acacia,-3.4437157,37.6118054,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
267,Acacia,-3.4436416,37.6119383,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
245,Acacia,-3.4436192,37.6121126,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
268,Acacia,-3.4436108,37.6120645,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
244,Acacia,-3.4434493,37.6123641,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
285,Acacia,-3.4430138,37.6122962,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
304,Acacia,-3.4429752,37.6121713,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
246,Acacia,-3.4425862,37.6120771,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
269,Acacia,-3.4423275,37.6120068,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
288,Acacia,-3.4423148,37.6116982,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
247,Acacia,-3.4422903,37.6119247,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
289,Acacia,-3.4422697,37.6117125,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
313,Acacia,-3.44226,37.611691,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
286,Acacia,-3.442187,37.6118798,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
312,Acacia,-3.4420804,37.6118043,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
311,Acacia,-3.442013,37.6116589,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
287,Acacia,-3.4419054,37.6117458,1,25.10000038,11.10000038,69,167.8999939,33.70000076,17.60000038,16.10000038,25.79999924,22.79999924,26.89999962,22.79999924,625,155,7,86.90000153,334,24,191,27,727,0.56015986,160.64825,0.7008411,5.320875
380,Acacia,-3.4403693,37.6131909,1,25.10000038,11.19999981,69.30000305,166.1999969,33.79999924,17.60000038,16.20000076,25.79999924,22.79999924,26.89999962,22.89999962,634,161,7,88.80000305,342,23,195,26,730,0.5777556,149.42409,0.70016545,5.2899446
355,Acacia,-3.4090699,37.6947694,1,24.89999962,11,69.09999847,166.6999969,33.29999924,17.39999962,15.89999962,25.70000076,22.60000038,26.70000076,22.60000038,645,167,6,90.69999695,353,22,196,29,732,0.42621392,147.0184,0.7019425,6.5104604
353,Acacia,-3.4090339,37.6949231,1,24.89999962,11,69.09999847,166.6999969,33.29999924,17.39999962,15.89999962,25.70000076,22.60000038,26.70000076,22.60000038,645,167,6,90.69999695,353,22,196,29,732,0.42621392,147.0184,0.7019425,6.5104604
354,Acacia,-3.4089665,37.695031,1,24.89999962,11,69.09999847,166.6999969,33.29999924,17.39999962,15.89999962,25.70000076,22.60000038,26.70000076,22.60000038,645,167,6,90.69999695,353,22,196,29,732,0.42621392,147.0184,0.7019425,6.5104604
263,Acacia,-3.4088152,37.6948853,1,24.89999962,11,69.09999847,166.6999969,33.29999924,17.39999962,15.89999962,25.70000076,22.60000038,26.70000076,22.60000038,645,167,6,90.69999695,353,22,196,29,732,0.42621392,147.0184,0.7019425,6.5104604
262,Acacia,-3.4087193,37.6950592,1,24.89999962,11,69.09999847,166.6999969,33.29999924,17.39999962,15.89999962,25.70000076,22.60000038,26.70000076,22.60000038,645,167,6,90.69999695,353,22,196,29,732,0.42621392,147.0184,0.7019425,6.5104604
271,Acacia,-3.4048514,38.3441916,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
276,Acacia,-3.404691,38.344023,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
275,Acacia,-3.4046783,38.3441367,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
303,Acacia,-3.404638,38.3438425,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
270,Acacia,-3.4046361,38.3442417,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
302,Acacia,-3.4046282,38.3441967,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
277,Acacia,-3.4046281,38.3441419,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
279,Acacia,-3.4045933,38.3441577,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
278,Acacia,-3.4045709,38.344354,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
272,Acacia,-3.4045153,38.3443436,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
314,Acacia,-3.4045126,38.3441532,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
308,Acacia,-3.4045084,38.3439381,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
315,Acacia,-3.4045007,38.3442452,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
300,Acacia,-3.4044783,38.3443024,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
292,Acacia,-3.404464,38.3440234,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
295,Acacia,-3.4044619,38.3440913,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
297,Acacia,-3.4044531,38.3442126,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
310,Acacia,-3.404439,38.3437013,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
307,Acacia,-3.404427,38.3438613,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
301,Acacia,-3.4044234,38.3442805,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
293,Acacia,-3.4044183,38.3439488,1,19.70000076,9.199999809,64.59999847,161.6000061,27.39999962,13.19999981,14.19999981,20.60000038,17.29999924,21.5,17.60000038,1270,235,14,83.69999695,541,52,372,52,1653,8.66126,100.10404,0.61170477,2.5748558
