FID,agf,plotID,transect,County,genus,species,dbh,height,canopyd,latitude,longitude,altitude,accuracy,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,NDVI,EVI,NDWI,RDVI,NDVI_red_edge,mNDVI_red_edge,MSR_red_edge,CI_red_edge,MSI,LSWI,MTCI,IRECI,PSRI,NDVIA,TCARI,MCARI,TVI,SAVI,Temp_mean,Temp_max,Temp_min,Temp_skew,Temp_kurtosis,Elevation_x,Precip_mean,Precip_max,Precip_min,Precip_skew,Precip_kurtosis,Elevation_y,Slope,Aspect,Hill_shade
7075,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,15,700,100,-0.9903657,34.4991616,1375.2,4.98,1178,501,194,314,231,593,2017,2525,2610,2773,2836,0.837381204,2.339693155,0.378035903,2.93665437,0.439320388,-0.330321852,10.2987013,3.401349073,2.215619694,0.677917068,3.933701657,5.035911602,0.018344075,0.783855025,0.528904313,0.475885329,0.837381204,0.837233855,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,0.927548468,90,177
6770,natural_forest_agroforestry,183,2,Migori,Grevillea,robusta,60,1100,550,-0.990344,34.4987773,1385.2,4.88,1321,622,221,348,250,654,1925,2389,2578,2735,2517,0.823196605,2.403468924,0.322390357,2.768683223,0.446902655,-0.337721519,9.312,2.941896024,1.951551855,0.61125,3.146039604,4.217821782,0.015064935,0.763529026,0.486233766,0.485321101,0.823196605,0.823051087,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1403,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1403,6.198248863,116.5616302,163
7078,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,25,800,100,-0.9903438,34.499265,1375.2,4.966,1178,501,217,340,225,593,2017,2525,2471,2773,2836,0.833086053,2.558669401,0.354343656,2.883756251,0.449877751,-0.330321852,9.982222222,3.166947723,2.09762309,0.662853297,3.869565217,4.891304348,0.003966287,0.771026433,0.52830937,0.49376054,0.833086053,0.832931578,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1402,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1402,2.930469751,341.5624695,183
6989,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,95,1100,580,-0.9903434,34.4985676,1385.8,4.92,1383,919,260,401,356,795,1486,1690,1898,1848,2517,0.684117125,1.848920863,0.15696434,1.721402458,0.381407472,-0.269972452,4.331460674,1.387421384,1.372378886,0.347532836,1.574031891,2.792710706,0.064602961,0.613365155,0.312920592,0.417610063,0.684117125,0.683965403,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1407,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1407,8.340608597,83.66074371,154
6937,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,56,1900,450,-0.9903249,34.499286,1427.3,4.7,1178,501,217,340,225,593,2017,2525,2471,2773,2836,0.833086053,2.558669401,0.354343656,2.883756251,0.449877751,-0.330321852,9.982222222,3.166947723,2.09762309,0.662853297,3.869565217,4.891304348,0.003966287,0.771026433,0.52830937,0.49376054,0.833086053,0.832931578,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1402,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1402,2.930469751,341.5624695,183
7083,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,25,800,100,-0.9903248,34.4990357,1375.1,4.7,1248,532,206,334,216,610,2120,2710,2858,3023,2836,0.859466493,2.530651341,0.392109109,3.242306046,0.476997579,-0.343379978,12.23148148,3.685245902,2.290064103,0.686135693,3.83248731,4.85786802,0.004716981,0.805487805,0.532641509,0.513442623,0.859466493,0.85932672,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,0.927548468,90,177
7080,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,18,800,100,-0.99032,34.4990775,1375.9,4.82,1248,532,206,334,216,610,2120,2710,2858,3023,2836,0.859466493,2.530651341,0.392109109,3.242306046,0.476997579,-0.343379978,12.23148148,3.685245902,2.290064103,0.686135693,3.83248731,4.85786802,0.004716981,0.805487805,0.532641509,0.513442623,0.859466493,0.85932672,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,0.927548468,90,177
7071,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,25,700,100,-0.9903187,34.499178,1374.8,4.9,1178,501,180,281,190,593,2017,2525,2498,2773,2836,0.858630952,2.52075142,0.359085963,3.229567543,0.514687101,-0.330321852,12.14736842,3.212478921,2.120543294,0.66588863,3.533498759,4.558312655,0.004957858,0.80474198,0.52483887,0.540303541,0.858630952,0.858471267,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,0.927548468,90,177
7079,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,20,1000,100,-0.9903125,34.4991264,1375.8,4.86,1178,501,180,281,190,593,2017,2525,2498,2773,2836,0.858630952,2.52075142,0.359085963,3.229567543,0.514687101,-0.330321852,12.14736842,3.212478921,2.120543294,0.66588863,3.533498759,4.558312655,0.004957858,0.80474198,0.52483887,0.540303541,0.858630952,0.858471267,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,0.927548468,90,177
7077,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,15,700,100,-0.990291,34.4991801,1375.2,4.84,1178,501,180,281,190,593,2017,2525,2498,2773,2836,0.858630952,2.52075142,0.359085963,3.229567543,0.514687101,-0.330321852,12.14736842,3.212478921,2.120543294,0.66588863,3.533498759,4.558312655,0.004957858,0.80474198,0.52483887,0.540303541,0.858630952,0.858471267,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,0.927548468,90,177
7084,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,10,600,100,-0.990285,34.499159,1376,4.7,1178,501,180,281,190,593,2017,2525,2498,2773,2836,0.858630952,2.52075142,0.359085963,3.229567543,0.514687101,-0.330321852,12.14736842,3.212478921,2.120543294,0.66588863,3.533498759,4.558312655,0.004957858,0.80474198,0.52483887,0.540303541,0.858630952,0.858471267,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,0.927548468,90,177
7076,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,20,800,100,-0.9902748,34.4991962,1375.2,4.98,1178,501,217,340,225,593,2017,2525,2471,2773,2836,0.833086053,2.558669401,0.354343656,2.883756251,0.449877751,-0.330321852,9.982222222,3.166947723,2.09762309,0.662853297,3.869565217,4.891304348,0.003966287,0.771026433,0.52830937,0.49376054,0.833086053,0.832931578,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,0.927548468,90,177
7072,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,28,900,300,-0.9902644,34.4990583,1375.3,4.92,1248,532,206,334,216,610,2120,2710,2858,3023,2836,0.859466493,2.530651341,0.392109109,3.242306046,0.476997579,-0.343379978,12.23148148,3.685245902,2.290064103,0.686135693,3.83248731,4.85786802,0.004716981,0.805487805,0.532641509,0.513442623,0.859466493,0.85932672,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,0.927548468,90,177
7070,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,26,700,100,-0.9902444,34.4987825,1374.9,4.9,1632,991,337,514,386,797,2004,2588,2654,2737,2718,0.746052632,2.320441989,0.23845077,2.093691096,0.347421809,-0.343762865,5.875647668,2.329987453,1.62622549,0.456241427,2.936739659,4.055961071,0.024451098,0.671602014,0.440818363,0.400250941,0.746052632,0.745929946,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1404,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1404,4.982735157,111.7984619,166
7074,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,20,900,100,-0.9902442,34.4990753,1375.1,5,1314,566,208,310,206,627,2247,2752,2634,2984,3084,0.854929577,2.626568585,0.334346505,3.174357984,0.505402161,-0.353941267,11.78640777,3.200956938,2.00456621,0.64625,3.847980998,4.843230404,-0.000890076,0.796587927,0.53929684,0.537799043,0.854929577,0.854779088,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,4.719272137,78.69171143,166
7073,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,25,800,100,-0.9902344,34.4990315,1374.9,4.98,1314,566,210,342,240,627,2247,2752,2768,2984,3084,0.840425532,2.399392559,0.356197942,2.97531213,0.446366782,-0.353941267,10.53333333,3.414673046,2.106544901,0.660467906,4.186046512,5.263565891,0.013351135,0.785581106,0.542323097,0.484210526,0.840425532,0.840285857,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,4.719272137,78.69171143,166
7082,natural_forest_agroforestry,183,2,Migori,Eucalyptus,robusta,80,1700,20,-0.9901367,34.49908,1377.9,4.98,1314,566,219,356,244,627,2247,2752,2576,2984,3084,0.826950355,2.430685845,0.324421594,2.81131221,0.439724455,-0.353941267,9.557377049,3.108452951,1.96042618,0.639719924,4.229765013,5.295039164,0.011125946,0.767357683,0.542679128,0.480701754,0.826950355,0.826803758,21.00620593,22.42983304,19.98994356,0.632224854,0.05487585,1401,0.148824678,0.429632653,0.015333076,1.746982225,4.104985998,1401,4.719272137,78.69171143,166
2278,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,28,1100,130,-0.9893283,36.8466762,1829.4,4.68,2287,1585,370,629,943,1274,2206,2472,2259,2640,2679,0.410993129,0.639704453,-0.006159261,0.757337356,0.149300857,-0.284470654,1.395546129,0.773155416,0.987756887,0.175338189,2.81570997,5.546827795,0.259746147,0.368421053,0.307978241,0.117896389,0.410993129,0.410928962,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1837,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1837,4.719271183,78.69171143,166
1315,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,15,300,200,-0.9892759,36.8465742,1879.4,4.8,2287,1585,370,629,943,1274,2206,2472,2259,2640,2679,0.410993129,0.639704453,-0.006159261,0.757337356,0.149300857,-0.284470654,1.395546129,0.773155416,0.987756887,0.175338189,2.81570997,5.546827795,0.259746147,0.368421053,0.307978241,0.117896389,0.410993129,0.410928962,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1837,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1837,4.719271183,78.69171143,166
2279,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,32,890,100,-0.98927,36.8466858,1829.8,4.76,2287,1585,354,624,838,1274,2206,2472,2350,2640,2679,0.474278545,0.800169348,0.01358637,0.92506154,0.206439394,-0.284470654,1.804295943,0.844583987,1.027547005,0.194409149,2.137614679,4.247706422,0.219401632,0.42687747,0.298458749,0.197802198,0.474278545,0.474204171,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1837,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1837,4.719271183,78.69171143,166
1389,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,100,430,530,-0.9892414,36.8465866,1829.4,3.58,2287,1585,368,645,968,1274,2206,2472,2405,2640,2679,0.42603024,0.658690869,0.02514919,0.79526326,0.136485281,-0.284470654,1.484504132,0.887755102,1.051595977,0.205513784,3.045751634,6.006535948,0.271985494,0.384121893,0.310244787,0.097959184,0.42603024,0.425967096,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1837,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1837,4.719271183,78.69171143,166
1390,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,60,220,320,-0.9892088,36.8467451,1830.8,4.36,2151,1383,304,549,598,1173,2117,2377,2305,2524,2679,0.588012401,1.180824571,0.034560144,1.295565609,0.324675325,-0.294223827,2.85451505,0.965046888,1.071594607,0.25,1.64173913,3.153043478,0.138875768,0.532273152,0.302409069,0.342028986,0.588012401,0.587911142,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1837,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1837,4.719271183,78.69171143,166
2545,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,15,2000,400,-0.9892088,36.8465617,1879.4,4.98,2287,1585,368,645,968,1274,2206,2472,2405,2640,2679,0.42603024,0.658690869,0.02514919,0.79526326,0.136485281,-0.284470654,1.484504132,0.887755102,1.051595977,0.205513784,3.045751634,6.006535948,0.271985494,0.384121893,0.310244787,0.097959184,0.42603024,0.425967096,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1837,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1837,4.719271183,78.69171143,166
1388,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,75,330,350,-0.989166,36.8464983,1829.6,3.56,2172,1502,347,632,968,1153,2065,2328,2344,2474,2781,0.415458937,0.619763985,0.038086802,0.768485347,0.087223008,-0.306466165,1.421487603,1.032957502,1.079189687,0.218928757,4.92972973,9.286486486,0.300726392,0.376059033,0.335399516,0.020641804,0.415458937,0.415396226,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1836,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1836,3.340479374,33.69400787,174
2547,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,15,1500,450,-0.9890321,36.8469266,1879.2,4.84,2075,1289,339,582,600,1131,2221,2567,2722,2755,2679,0.638771824,1.403253538,0.134875964,1.50303793,0.306759099,-0.29444791,3.536666667,1.406719717,1.311807229,0.357267514,2.052730697,3.544256121,0.117514633,0.579623054,0.34479964,0.329442971,0.638771824,0.638675696,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1829,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1829,10.25981426,63.43836594,152
2230,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,40,700,350,-0.9890299,36.8464152,1850.9,4.983,2172,1502,290,490,686,1153,2065,2328,2242,2474,2781,0.531420765,0.929732314,0.015858632,1.097898012,0.25394236,-0.306466165,2.268221574,0.944492628,1.032228361,0.197649573,1.952890792,3.800856531,0.191767554,0.483530143,0.308087167,0.255333912,0.531420765,0.531330032,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1836,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1836,3.340479374,33.69400787,174
1387,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,35,270,350,-0.9889582,36.8464876,1829.2,4.9,2125,1348,309,552,638,1129,2218,2513,2614,2678,2781,0.607626076,1.197430614,0.103186326,1.371833274,0.2778721,-0.306084819,3.097178683,1.315323295,1.230117647,0.319535588,2.217922607,3.887983707,0.14833183,0.554900309,0.348512173,0.289636847,0.607626076,0.607532667,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1836,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1836,3.340479374,33.69400787,174
1316,cropland_agroforestry,108,4,Kiambu,Musa,acuminata,30,180,120,-0.9889107,36.8466113,1850.8,4.9,1977,1256,396,622,759,1096,2399,2745,2448,2936,2679,0.52666043,1.046987354,0.106440678,1.082578211,0.181671159,-0.28669053,2.225296443,1.233576642,1.238239757,0.321814255,3.866468843,5.943620178,0.151313047,0.46877602,0.406419341,0.179744526,0.52666043,0.526578332,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1832,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1832,8.489109993,49.40292358,160
2103,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,32,950,450,-0.9886379,36.8464769,1860.6,4.98,2004,1174,287,513,416,926,2680,3192,3113,3383,2735,0.764239161,1.95010846,0.216728552,2.225914364,0.380029806,-0.367918089,6.483173077,2.361771058,1.553393214,0.452297644,3.439215686,4.692156863,0.048134328,0.706761006,0.485522388,0.412742981,0.764239161,0.764130897,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1836,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1836,12.89632416,98.12890625,140
2548,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,15,1500,500,-0.9884606,36.8469077,1857,3.36,2086,1288,325,562,500,1010,2188,2643,2596,2894,2870,0.677002584,1.658490267,0.108927809,1.684634925,0.337748344,-0.34754522,4.192,1.57029703,1.244487057,0.33676622,2.309803922,3.652941176,0.079981718,0.612686349,0.384095064,0.369306931,0.677002584,0.676893267,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1824,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1824,11.71282196,51.34435272,152
2104,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,35,1650,420,-0.9884393,36.8465386,1861,4.825,1996,1183,322,552,456,926,2443,2936,3340,3148,2870,0.759747102,1.96886947,0.251874063,2.19204635,0.340086831,-0.366187543,6.324561404,2.606911447,1.673346693,0.476895866,3.227659574,4.512765957,0.054850594,0.700339971,0.458288989,0.377105832,0.759747102,0.759647043,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1829,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1829,12.2547226,63.43836212,146
2107,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,42,1250,420,-0.9883578,36.8466974,1861.8,4.98,2117,1206,282,499,418,995,2142,2517,2630,2803,2870,0.725721785,1.828703704,0.108068254,1.959699584,0.408351026,-0.360539846,5.291866029,1.64321608,1.242324043,0.371220021,1.987868284,3.223570191,0.063492063,0.664264264,0.374509804,0.436582915,0.725721785,0.725602755,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1826,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1826,15.4896841,83.29115295,132
2108,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,28,935,350,-0.9883567,36.8466983,1861.8,4.1,2117,1206,282,499,418,995,2142,2517,2630,2803,2870,0.725721785,1.828703704,0.108068254,1.959699584,0.408351026,-0.360539846,5.291866029,1.64321608,1.242324043,0.371220021,1.987868284,3.223570191,0.063492063,0.664264264,0.374509804,0.436582915,0.725721785,0.725602755,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1826,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1826,15.4896841,83.29115295,132
2106,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,32,920,345,-0.9883283,36.8466483,1861.8,4.3,1996,1183,289,504,506,926,2443,2936,2497,3148,2870,0.663003663,1.478538542,0.111506788,1.615170357,0.293296089,-0.366187543,3.934782609,1.696544276,1.251002004,0.357065217,3.611904762,5.128571429,0.088825215,0.604799514,0.462382317,0.315982721,0.663003663,0.662893291,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1826,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1826,15.4896841,83.29115295,132
2105,cropland_agroforestry,108,4,Kiambu,Grevillea,robusta,32,970,320,-0.9883258,36.846658,1861.8,4.366,1996,1183,289,504,506,926,2443,2936,2497,3148,2870,0.663003663,1.478538542,0.111506788,1.615170357,0.293296089,-0.366187543,3.934782609,1.696544276,1.251002004,0.357065217,3.611904762,5.128571429,0.088825215,0.604799514,0.462382317,0.315982721,0.663003663,0.662893291,17.0147287,18.78631773,15.34473143,-0.096911074,-0.731888406,1826,0.090746255,0.298876126,0.029792809,1.671415811,2.370597129,1826,15.4896841,83.29115295,132
7095,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,70,700,350,-0.9174186,35.1097136,1766.3,4.04,2184,1108,438,714,504,1190,2805,3265,3196,3542,3588,0.727567568,2.292234332,0.188104089,1.971328158,0.404958678,-0.294605809,5.341269841,1.685714286,1.463369963,0.485130112,2.354227405,3.450437318,0.023529412,0.650555824,0.411693405,0.450084034,0.727567568,0.727469261,18.41845838,19.81917433,17.66570896,0.874768774,0.304722073,1794,0.175665006,0.564108271,0.033367862,2.062478312,4.985465809,1794,2.073080778,333.4320068,183
7096,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,70,600,300,-0.9173567,35.10968,1761.9,4.9,2171,1092,377,666,428,1140,2848,3277,3065,3606,3588,0.754938448,2.349011224,0.170741024,2.156696097,0.454081633,-0.311386288,6.161214953,1.688596491,1.411791801,0.474621121,2.398876404,3.470505618,0.017907303,0.681395349,0.429775281,0.490701754,0.754938448,0.754830399,18.41845838,19.81917433,17.66570896,0.874768774,0.304722073,1794,0.175665006,0.564108271,0.033367862,2.062478312,4.985465809,1794,2.073080778,333.4320068,183
7097,natural_forest_agroforestry,169,2,Bomet,Acacia,tortilis,58,430,230,-0.9172645,35.109521,1773.8,2.9,2171,1092,441,744,507,1140,2848,3277,3468,3606,3588,0.74490566,2.310753863,0.23000532,2.085767333,0.384335155,-0.311386288,5.840236686,2.042105263,1.597420544,0.521052632,2.698262243,3.802527646,0.023174157,0.670516304,0.435323034,0.432631579,0.74490566,0.744811973,18.41845838,19.81917433,17.66570896,0.874768774,0.304722073,1794,0.175665006,0.564108271,0.033367862,2.062478312,4.985465809,1794,1.854334116,0,180
