FID,start,end,Enumerator,agf,plotID,transect,County,localname,genus,species,newspecies,dbh,height,canopyd,latitude,longitude,altitude,accuracy,__version_,_version_,key,KEY,date
56,2024-07-22T18:05:53.016+03:00,2024-07-22T18:07:27.673+03:00,david_makori,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,32,380,420,-2.8651233,37.5220873,1503.2,5.0,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:a264998e-bd1b-469d-9fc8-abb3892790b5,uuid:a264998e-bd1b-469d-9fc8-abb3892790b5,###############################################################################################################################################################################################################################################################
156,2024-07-22T18:09:32.276+03:00,2024-07-22T18:12:05.664+03:00,henry_oindi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,30,200,300,-2.8650988,37.5222594,1478.9,4.85,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:d2a7aaab-6d80-4b2c-a405-9dde9d456c46,uuid:d2a7aaab-6d80-4b2c-a405-9dde9d456c46,###############################################################################################################################################################################################################################################################
158,2024-07-22T18:00:01.407+03:00,2024-07-22T18:02:52.681+03:00,sarah_mwangi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,20,200,300,-2.8650781,37.5223184,1479.0,4.94,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:d25638f9-e163-43d9-99e9-f5430d52996f,uuid:d25638f9-e163-43d9-99e9-f5430d52996f,###############################################################################################################################################################################################################################################################
54,2024-07-22T18:09:20.169+03:00,2024-07-22T18:11:21.075+03:00,david_makori,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,32,450,480,-2.8650449,37.5218314,1503.3,4.6,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:0747b2b6-48b2-45b7-aeaf-c158e2dedd42,uuid:0747b2b6-48b2-45b7-aeaf-c158e2dedd42,###############################################################################################################################################################################################################################################################
163,2024-07-22T18:03:01.137+03:00,2024-07-22T18:06:29.317+03:00,juliet_onditi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,35,300,300,-2.8650291,37.5223032,1479.0,4.9,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:a3ea778d-9dc7-4e43-9802-c05ad53f5fdf,uuid:a3ea778d-9dc7-4e43-9802-c05ad53f5fdf,###############################################################################################################################################################################################################################################################
89,2024-07-22T18:10:26.332+03:00,2024-07-22T18:12:32.744+03:00,henry_oindi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,28,600,500,-2.8650257,37.5215376,1497.3,4.88,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:811aa37f-1059-4b43-acf2-ddeb183292a9,uuid:811aa37f-1059-4b43-acf2-ddeb183292a9,###############################################################################################################################################################################################################################################################
160,2024-07-22T18:06:36.487+03:00,2024-07-22T18:09:22.560+03:00,sarah_mwangi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,15,100,200,-2.8649928,37.5221601,1478.7,4.883,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:59305398-cd56-4800-9598-a4a1dc7560a4,uuid:59305398-cd56-4800-9598-a4a1dc7560a4,###############################################################################################################################################################################################################################################################
198,2024-07-22T18:04:32.710+03:00,2024-07-22T18:06:24.817+03:00,sarah_mwangi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,65,550,950,-2.8649622,37.5224032,1489.0,4.52,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:69213b6a-e046-43eb-90ba-ee05e6df33ab,uuid:69213b6a-e046-43eb-90ba-ee05e6df33ab,###############################################################################################################################################################################################################################################################
53,2024-07-22T18:11:24.563+03:00,2024-07-22T18:13:18.749+03:00,david_makori,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,48,520,428,-2.864943,37.5217499,1503.3,4.68,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:99d33c85-1e23-4679-835a-0127cb02f6a8,uuid:99d33c85-1e23-4679-835a-0127cb02f6a8,###############################################################################################################################################################################################################################################################
192,2024-07-22T18:00:44.688+03:00,2024-07-22T18:02:47.190+03:00,sarah_mwangi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,130,1600,1800,-2.8649394,37.5225582,1489.3,4.88,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:b6b4c7b5-b56b-4ae8-8077-fc57a34e5853,uuid:b6b4c7b5-b56b-4ae8-8077-fc57a34e5853,###############################################################################################################################################################################################################################################################
194,2024-07-22T18:06:27.512+03:00,2024-07-22T18:08:52.785+03:00,sarah_mwangi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,100,420,680,-2.8649289,37.5222606,1488.8,4.55,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:1a54289e-40b9-424f-a963-ad482aba11a7,uuid:1a54289e-40b9-424f-a963-ad482aba11a7,###############################################################################################################################################################################################################################################################
191,2024-07-22T18:02:50.061+03:00,2024-07-22T18:04:29.974+03:00,sarah_mwangi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,300,1800,2500,-2.8648988,37.5224571,1488.9,4.82,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:886dc051-937a-439b-a332-794995bb97b2,uuid:886dc051-937a-439b-a332-794995bb97b2,###############################################################################################################################################################################################################################################################
94,2024-07-22T18:18:25.635+03:00,2024-07-22T18:20:08.550+03:00,henry_oindi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,15,300,150,-2.8648483,37.5211141,1497.1,4.933,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:490d6ff8-13df-4070-a2eb-7eb454169c4c,uuid:490d6ff8-13df-4070-a2eb-7eb454169c4c,###############################################################################################################################################################################################################################################################
154,2024-07-22T18:12:18.482+03:00,2024-07-22T18:15:31.688+03:00,henry_oindi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,70,400,700,-2.8648445,37.5221285,1481.7,4.983,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:819442a5-b188-4719-9cf1-e5fb01414d84,uuid:819442a5-b188-4719-9cf1-e5fb01414d84,###############################################################################################################################################################################################################################################################
264,2024-07-22T18:13:21.625+03:00,2024-07-22T18:15:33.629+03:00,david_makori,pasture_agroforestry,93,2,Kajiado,Fever tree,Acacia,xanthophloea,no,32,650,420,-2.8648367,37.5216441,1503.2,4.74,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:14ed8d6c-fb60-49fe-9958-00305a4f34a4,uuid:14ed8d6c-fb60-49fe-9958-00305a4f34a4,###############################################################################################################################################################################################################################################################
155,2024-07-22T18:15:40.631+03:00,2024-07-22T18:18:34.479+03:00,judy_akinyi,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,30,200,400,-2.864831,37.5219256,1480.5,4.94,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:61cea778-de23-4bb3-92c5-e2fe896ea006,uuid:61cea778-de23-4bb3-92c5-e2fe896ea006,###############################################################################################################################################################################################################################################################
52,2024-07-22T18:15:37.073+03:00,2024-07-22T18:17:41.658+03:00,david_makori,pasture_agroforestry,93,2,Kajiado,Umbrella tree,Acacia,tortilis,no,52,530,460,-2.8647524,37.5215763,1503.1,4.8,v4kBPjrPD6gWYgj7woobrZ,v7rXPKjiN2BA8eE6GQgXx3,uuid:6bd3f267-be57-4e53-b0ae-15243a09f257,uuid:6bd3f267-be57-4e53-b0ae-15243a09f257,###############################################################################################################################################################################################################################################################
